text,sentence_idx,abstract_idx,label,predicted
:,937,159,O,O
79,937,159,O,O
%,937,159,O,O
),937,159,O,O
",",937,159,O,O
act,937,159,O,O
core–shel,937,159,O,O
zno,937,159,O,O
@,937,159,O,O
sno2,937,159,O,O
nanoparticl,937,159,O,O
as,937,159,O,O
the,937,159,O,O
electron,937,159,O,O
transfer,937,159,O,O
layer,937,159,O,O
.,937,159,O,O
the,938,159,O,O
core–shel,938,159,O,O
zno,938,159,O,O
@,938,159,O,O
sno2,938,159,O,O
nanoparticl,938,159,O,O
size,938,159,O,O
is,938,159,O,O
8.1,938,159,O,O
nm,938,159,O,O
with,938,159,O,O
the,938,159,O,O
sno2,938,159,O,O
shell,938,159,O,O
thick,938,159,O,O
of,938,159,O,O
3.4,938,159,O,O
nm,938,159,O,O
",",938,159,O,O
and,938,159,O,O
the,938,159,O,O
electron,938,159,O,O
mobil,938,159,O,O
is,938,159,O,O
seven,938,159,O,O
time,938,159,O,O
more,938,159,O,O
than,938,159,O,O
sno2,938,159,O,O
nanoparticl,938,159,O,O
.,938,159,O,O
meanwhil,939,159,O,O
",",939,159,O,O
the,939,159,O,O
uniform,939,159,O,O
core–shel,939,159,O,O
zno,939,159,O,O
@,939,159,O,O
sno2,939,159,O,O
nanoparticl,939,159,O,O
is,939,159,O,O
extrem,939,159,O,O
favor,939,159,O,O
to,939,159,O,O
the,939,159,O,O
growth,939,159,O,O
of,939,159,O,O
inorgan,939,159,O,O
perovskit,939,159,B,O
film,939,159,O,O
.,939,159,O,O
these,940,159,O,O
preliminari,940,159,O,O
result,940,159,O,O
strongli,940,159,O,O
suggest,940,159,O,O
the,940,159,O,O
great,940,159,O,O
potenti,940,159,O,O
of,940,159,O,O
thi,940,159,O,O
novel,940,159,O,O
electron,940,159,O,O
transfer,940,159,O,O
materi,940,159,O,O
in,940,159,O,O
high-effici,940,159,O,O
perovskit,940,159,B,O
solar,940,159,O,O
cell,940,159,O,O
.,940,159,O,O
biaxially-extend,941,160,O,O
octithiophene-bas,941,160,O,O
conjug,941,160,O,O
polym,941,160,O,O
are,941,160,O,O
demonstr,941,160,O,O
as,941,160,O,O
effect,941,160,O,O
polymer,941,160,O,O
hole-transport,941,160,O,O
layer,941,160,O,O
(,941,160,O,O
htl,941,160,O,O
),941,160,O,O
to,941,160,O,O
simultan,941,160,O,O
enhanc,941,160,O,O
the,941,160,O,O
effici,941,160,O,O
and,941,160,O,O
uv-photost,941,160,O,O
of,941,160,O,O
perovskit,941,160,B,O
solar,941,160,O,O
cell,941,160,O,O
(,941,160,O,O
pvsc,941,160,O,O
),941,160,O,O
.,941,160,O,O
the,942,160,O,O
intens,942,160,O,O
uv,942,160,O,O
absorpt,942,160,O,O
contribut,942,160,O,O
from,942,160,O,O
the,942,160,O,O
conjug,942,160,O,O
side-chain,942,160,O,O
group,942,160,O,O
of,942,160,O,O
such,942,160,O,O
polym,942,160,O,O
facilit,942,160,O,O
it,942,160,O,O
function,942,160,O,O
of,942,160,O,O
uv,942,160,O,O
filter,942,160,O,O
when,942,160,O,O
serv,942,160,O,O
as,942,160,O,O
the,942,160,O,O
bottom,942,160,O,O
htl,942,160,O,O
in,942,160,O,O
pvsc,942,160,O,O
.,942,160,O,O
through,943,160,O,O
ration,943,160,O,O
tailor,943,160,O,O
polym,943,160,O,O
backbon,943,160,O,O
structur,943,160,O,O
",",943,160,O,O
a,943,160,O,O
highli,943,160,O,O
effici,943,160,O,O
(,943,160,O,O
pce,943,160,O,O
:,943,160,O,O
18.34,943,160,B,O
%,943,160,O,O
),943,160,O,O
pvsc,943,160,O,O
with,943,160,O,O
much,943,160,O,O
improv,943,160,I,O
uv-photost,943,160,O,O
and,943,160,O,O
ambient,943,160,O,O
stabil,943,160,O,O
wa,943,160,O,O
success,943,160,O,O
achiev,943,160,O,O
.,943,160,O,O
a,944,161,O,O
small,944,161,O,O
amount,944,161,O,O
of,944,161,O,O
a,944,161,O,O
radical-bear,944,161,O,O
redox-act,944,161,O,O
polym,944,161,O,O
",",944,161,O,O
poli,944,161,O,O
(,944,161,O,O
"1-oxy-2,2,6,6-tetramethylpiperidin-4-yl",944,161,O,O
methacryl,944,161,O,O
),944,161,O,O
(,944,161,O,O
ptma,944,161,O,O
),944,161,O,O
",",944,161,O,O
incorpor,944,161,O,O
into,944,161,O,O
the,944,161,O,O
photovolta,944,161,O,O
organo-lead,944,161,O,O
halid,944,161,O,O
perovskit,944,161,B,O
layer,944,161,O,O
significantli,944,161,O,O
enhanc,944,161,O,O
durabl,944,161,O,O
of,944,161,O,O
both,944,161,O,O
the,944,161,O,O
perovskit,944,161,B,O
layer,944,161,O,O
and,944,161,O,O
it,944,161,O,O
solar,944,161,O,O
cell,944,161,O,O
and,944,161,O,O
even,944,161,O,O
exposur,944,161,O,O
to,944,161,O,O
ambient,944,161,O,O
air,944,161,O,O
or,944,161,O,O
oxygen,944,161,O,O
.,944,161,O,O
ptma,945,161,O,O
act,945,161,O,O
as,945,161,O,O
an,945,161,O,O
elimin,945,161,O,O
agent,945,161,O,O
of,945,161,O,O
the,945,161,O,O
superoxid,945,161,B,O
anion,945,161,O,O
radic,945,161,O,O
form,945,161,O,O
upon,945,161,O,O
light,945,161,O,O
irradi,945,161,O,O
on,945,161,O,O
the,945,161,O,O
layer,945,161,O,O
",",945,161,O,O
which,945,161,O,O
can,945,161,O,O
react,945,161,O,O
with,945,161,O,O
the,945,161,O,O
perovskit,945,161,B,O
compound,945,161,O,O
and,945,161,O,O
decompos,945,161,O,O
it,945,161,O,O
to,945,161,O,O
lead,945,161,O,O
halid,945,161,O,O
.,945,161,O,O
a,946,161,O,O
cell,946,161,O,O
fabric,946,161,I,O
with,946,161,O,O
a,946,161,O,O
ptma-incorpor,946,161,O,O
perovskit,946,161,B,O
layer,946,161,O,O
and,946,161,O,O
a,946,161,O,O
hole-transport,946,161,O,O
polytriarylamin,946,161,O,O
layer,946,161,O,O
gave,946,161,O,O
a,946,161,O,O
photovolta,946,161,O,O
convers,946,161,O,O
effici,946,161,O,O
of,946,161,O,O
18.8,946,161,O,O
%,946,161,O,O
(,946,161,O,O
18.2,946,161,O,O
%,946,161,O,O
for,946,161,O,O
the,946,161,O,O
control,946,161,O,O
without,946,161,O,O
ptma,946,161,O,O
),946,161,O,O
.,946,161,O,O
the,947,161,O,O
photovolta,947,161,O,O
current,947,161,O,O
wa,947,161,O,O
not,947,161,O,O
reduc,947,161,O,O
in,947,161,O,O
the,947,161,O,O
presenc,947,161,O,O
of,947,161,O,O
ptma,947,161,O,O
in,947,161,O,O
the,947,161,O,O
perovskit,947,161,B,O
layer,947,161,O,O
probabl,947,161,O,O
owe,947,161,O,O
to,947,161,O,O
a,947,161,O,O
carrier,947,161,O,O
conduct,947,161,O,O
of,947,161,O,O
ptma,947,161,O,O
.,947,161,O,O
the,948,161,O,O
incorpor,948,161,O,O
ptma,948,161,O,O
also,948,161,O,O
work,948,161,O,O
as,948,161,O,O
a,948,161,O,O
water-repel,948,161,O,O
coat,948,161,O,O
for,948,161,O,O
provid,948,161,O,O
humidity-resist,948,161,O,O
to,948,161,O,O
the,948,161,O,O
organo-lead,948,161,O,O
halid,948,161,O,O
perovskit,948,161,B,O
lay,948,161,O,O
current,949,162,O,O
the,949,162,O,O
perform,949,162,O,O
of,949,162,O,O
invert,949,162,O,O
perovskit,949,162,B,O
solar,949,162,O,O
cell,949,162,O,O
is,949,162,O,O
still,949,162,O,O
lower,949,162,O,O
than,949,162,O,O
that,949,162,O,O
of,949,162,O,O
normal,949,162,O,O
structur,949,162,O,O
devic,949,162,O,O
",",949,162,O,O
due,949,162,O,O
to,949,162,O,O
the,949,162,O,O
imperfect,949,162,O,O
band,949,162,O,O
align,949,162,O,O
between,949,162,O,O
the,949,162,O,O
perovskit,949,162,B,O
and,949,162,O,O
hole,949,162,O,O
transport,949,162,O,O
layer,949,162,O,O
(,949,162,O,O
nio,949,162,O,O
),949,162,O,O
.,949,162,O,O
herein,950,162,O,O
",",950,162,O,O
we,950,162,O,O
found,950,162,O,O
that,950,162,O,O
the,950,162,O,O
presenc,950,162,O,O
of,950,162,O,O
oxygen,950,162,O,O
dure,950,162,O,O
film,950,162,O,O
prepar,950,162,I,O
could,950,162,O,O
lower,950,162,O,O
the,950,162,O,O
fermi,950,162,O,O
level,950,162,O,O
of,950,162,O,O
nio,950,162,O,O
and,950,162,O,O
decreas,950,162,O,O
the,950,162,O,O
energi,950,162,O,O
mismatch,950,162,O,O
between,950,162,O,O
the,950,162,O,O
perovskit,950,162,B,O
and,950,162,O,O
nio,950,162,O,O
.,950,162,O,O
the,951,162,O,O
decreas,951,162,O,O
mismatch,951,162,O,O
benefit,951,162,O,O
the,951,162,O,O
voc,951,162,O,O
of,951,162,O,O
the,951,162,O,O
devic,951,162,O,O
as,951,162,O,O
well,951,162,O,O
as,951,162,O,O
the,951,162,O,O
charg,951,162,O,O
transfer,951,162,O,O
between,951,162,O,O
nio,951,162,O,O
and,951,162,O,O
the,951,162,O,O
perovskit,951,162,B,O
.,951,162,O,O
in,952,162,O,O
addit,952,162,O,O
",",952,162,O,O
the,952,162,O,O
util,952,162,O,O
of,952,162,O,O
cs–ma–fa,952,162,O,O
mix,952,162,O,O
ion-bas,952,162,O,O
perovskit,952,162,B,O
as,952,162,O,O
absorb,952,162,O,O
could,952,162,O,O
increas,952,162,O,O
the,952,162,O,O
light,952,162,O,O
respons,952,162,O,O
rang,952,162,O,O
and,952,162,O,O
improv,952,162,I,O
the,952,162,O,O
thermal,952,162,O,O
and,952,162,O,O
moistur,952,162,O,O
stabil,952,162,O,O
of,952,162,O,O
perovskit,952,162,B,O
solar,952,162,O,O
cell,952,162,O,O
.,952,162,O,O
final,953,162,O,O
",",953,162,O,O
we,953,162,O,O
achiev,953,162,O,O
a,953,162,O,O
stabl,953,162,O,O
perform,953,162,O,O
output,953,162,O,O
of,953,162,O,O
19.2,953,162,O,O
%,953,162,O,O
for,953,162,O,O
invert,953,162,O,O
planar,953,162,O,O
perovskit,953,162,B,O
solar,953,162,O,O
cell,953,162,O,O
without,953,162,O,O
ani,953,162,O,O
hysteresi,953,162,O,O
.,953,162,O,O
we,954,163,O,O
develop,954,163,O,O
lead,954,163,O,O
halid,954,163,O,O
perovskit,954,163,B,O
quantum,954,163,O,O
dot,954,163,O,O
(,954,163,O,O
qd,954,163,O,O
),954,163,O,O
solar,954,163,O,O
cell,954,163,O,O
with,954,163,O,O
a,954,163,O,O
combin,954,163,O,O
absorb,954,163,O,O
layer,954,163,O,O
base,954,163,O,O
on,954,163,O,O
stack,954,163,O,O
α-cspbi3,954,163,B,O
and,954,163,O,O
fapbi3,954,163,B,O
.,954,163,O,O
α-cspbi3,955,163,B,O
qd,955,163,O,O
",",955,163,O,O
with,955,163,O,O
a,955,163,O,O
rel,955,163,O,O
wide,955,163,O,O
bandgap,955,163,O,O
of,955,163,O,O
1.75,955,163,O,O
ev,955,163,O,O
",",955,163,O,O
are,955,163,O,O
not,955,163,O,O
ideal,955,163,O,O
for,955,163,O,O
single-junct,955,163,O,O
solar,955,163,O,O
cell,955,163,O,O
.,955,163,O,O
we,956,163,O,O
show,956,163,O,O
that,956,163,O,O
the,956,163,O,O
absorpt,956,163,O,O
can,956,163,O,O
be,956,163,O,O
broaden,956,163,O,O
by,956,163,O,O
the,956,163,O,O
introduct,956,163,O,O
of,956,163,O,O
anoth,956,163,O,O
qd,956,163,O,O
layer,956,163,O,O
with,956,163,O,O
a,956,163,O,O
narrow,956,163,O,O
bandgap,956,163,O,O
like,956,163,O,O
fapbi3,956,163,B,O
.,956,163,O,O
the,957,163,O,O
α-cspbi3/fapbi3,957,163,B,O
structur,957,163,O,O
togeth,957,163,O,O
with,957,163,O,O
thermal,957,163,O,O
anneal,957,163,O,O
can,957,163,O,O
improv,957,163,I,O
the,957,163,O,O
electr,957,163,O,O
coupl,957,163,O,O
in,957,163,O,O
the,957,163,O,O
fapbi3,957,163,B,O
layer,957,163,O,O
and,957,163,O,O
induc,957,163,O,O
a-sit,957,163,O,O
cation,957,163,O,O
exchang,957,163,O,O
to,957,163,O,O
develop,957,163,O,O
a,957,163,O,O
grade,957,163,O,O
heterojunct,957,163,O,O
for,957,163,O,O
more,957,163,O,O
effici,957,163,O,O
charg,957,163,O,O
extract,957,163,O,O
.,957,163,O,O
a,958,163,O,O
highest,958,163,O,O
power,958,163,O,O
convers,958,163,O,O
effici,958,163,O,O
of,958,163,O,O
15.6,958,163,O,O
%,958,163,O,O
and,958,163,O,O
improv,958,163,I,O
ambient,958,163,O,O
stabil,958,163,O,O
have,958,163,O,O
been,958,163,O,O
achiev,958,163,O,O
for,958,163,O,O
the,958,163,O,O
bilay,958,163,O,O
structur,958,163,O,O
solar,958,163,O,O
cell,958,163,O,O
.,958,163,O,O
more,959,163,O,O
interestingli,959,163,O,O
",",959,163,O,O
the,959,163,O,O
perovskit,959,163,B,O
qd,959,163,O,O
provid,959,163,O,O
a,959,163,O,O
facil,959,163,O,O
way,959,163,O,O
to,959,163,O,O
fabric,959,163,I,O
multipl,959,163,O,O
layer,959,163,O,O
and,959,163,O,O
quantum,959,163,O,O
junction,959,163,O,O
for,959,163,O,O
optoelectron,959,163,O,O
applic,959,163,O,O
via,959,163,O,O
layer-by-lay,959,163,O,O
deposit,959,163,O,O
",",959,163,O,O
which,959,163,O,O
can,959,163,O,O
not,959,163,O,O
be,959,163,O,O
realiz,959,163,O,O
in,959,163,O,O
solution-process,959,163,O,O
perovskit,959,163,B,O
thin-film,959,163,O,O
devic,959,163,O,O
.,959,163,O,O
inspir,960,164,O,O
by,960,164,O,O
the,960,164,O,O
rapid,960,164,O,O
rise,960,164,O,O
in,960,164,O,O
effici,960,164,O,O
of,960,164,O,O
lead,960,164,O,O
halid,960,164,O,O
perovskit,960,164,B,B
(,960,164,O,O
lhp,960,164,O,O
),960,164,O,O
solar,960,164,O,O
cell,960,164,O,O
",",960,164,O,O
lead-fre,960,164,O,O
altern,960,164,O,O
are,960,164,O,O
attract,960,164,O,O
increas,960,164,O,O
attent,960,164,O,O
.,960,164,O,O
in,961,164,O,O
thi,961,164,O,O
work,961,164,O,O
",",961,164,O,O
we,961,164,O,O
studi,961,164,O,O
the,961,164,O,O
photovolta,961,164,O,O
potenti,961,164,O,O
of,961,164,O,O
solution-process,961,164,O,O
antimoni,961,164,O,O
(,961,164,O,O
sb,961,164,O,O
),961,164,O,O
-base,961,164,O,O
compound,961,164,O,O
with,961,164,O,O
the,961,164,O,O
formula,961,164,O,O
a3sb2i9,961,164,B,B
(,961,164,O,O
a,961,164,O,O
=,961,164,O,O
cs,961,164,O,O
",",961,164,O,O
rb,961,164,O,O
",",961,164,O,O
and,961,164,O,O
k,961,164,O,O
),961,164,O,O
.,961,164,O,O
we,962,164,O,O
experiment,962,164,O,O
determin,962,164,O,O
bandgap,962,164,O,O
magnitud,962,164,O,O
and,962,164,O,O
type,962,164,O,O
",",962,164,O,O
structur,962,164,O,O
",",962,164,O,O
carrier,962,164,O,O
lifetim,962,164,O,O
",",962,164,O,O
exciton,962,164,O,O
bind,962,164,O,O
energi,962,164,O,O
",",962,164,O,O
film,962,164,O,O
morpholog,962,164,O,O
",",962,164,O,O
and,962,164,O,O
photovolta,962,164,O,O
devic,962,164,O,O
perform,962,164,O,O
.,962,164,O,O
we,963,164,O,O
use,963,164,O,O
densiti,963,164,O,O
function,963,164,O,O
theori,963,164,O,O
to,963,164,O,O
comput,963,164,O,O
the,963,164,O,O
equilibrium,963,164,O,O
structur,963,164,O,O
",",963,164,O,O
band,963,164,O,O
structur,963,164,O,O
",",963,164,O,O
carrier,963,164,O,O
effect,963,164,O,O
mass,963,164,O,O
",",963,164,O,O
and,963,164,O,O
phase,963,164,O,O
stabil,963,164,O,O
diagram,963,164,O,O
.,963,164,O,O
we,964,164,O,O
find,964,164,O,O
the,964,164,O,O
a-sit,964,164,O,O
cation,964,164,O,O
govern,964,164,O,O
the,964,164,O,O
structur,964,164,O,O
and,964,164,O,O
optoelectron,964,164,O,O
properti,964,164,O,O
of,964,164,O,O
these,964,164,O,O
compound,964,164,O,O
.,964,164,O,O
cs3sb2i9,965,164,B,B
ha,965,164,O,O
a,965,164,O,O
0d,965,164,O,O
structur,965,164,O,O
",",965,164,O,O
the,965,164,O,O
largest,965,164,O,O
exciton,965,164,O,O
bind,965,164,O,O
energi,965,164,O,O
(,965,164,O,O
175,965,164,O,O
±,965,164,O,O
9,965,164,O,O
mev,965,164,O,O
),965,164,O,O
",",965,164,O,O
an,965,164,O,O
indirect,965,164,O,O
bandgap,965,164,O,O
",",965,164,O,O
and,965,164,O,O
",",965,164,O,O
in,965,164,O,O
a,965,164,O,O
solar,965,164,O,O
cell,965,164,O,O
",",965,164,O,O
low,965,164,O,O
photocurr,965,164,O,O
(,965,164,O,O
0.13,965,164,B,B
ma,965,164,O,O
cm–2,965,164,O,O
),965,164,O,O
.,965,164,O,O
rb3sb2i9,966,164,B,B
ha,966,164,O,O
a,966,164,O,O
2d,966,164,O,O
structur,966,164,O,O
",",966,164,O,O
a,966,164,O,O
direct,966,164,O,O
bandgap,966,164,O,O
",",966,164,O,O
and,966,164,O,O
",",966,164,O,O
among,966,164,O,O
the,966,164,O,O
materi,966,164,O,O
investig,966,164,O,O
",",966,164,O,O
the,966,164,O,O
lowest,966,164,O,O
exciton,966,164,O,O
bind,966,164,O,O
energi,966,164,O,O
(,966,164,O,O
101,966,164,O,O
±,966,164,O,O
6,966,164,O,O
mev,966,164,O,O
),966,164,O,O
and,966,164,O,O
highest,966,164,O,O
photocurr,966,164,O,O
(,966,164,O,O
1.67,966,164,O,O
ma,966,164,O,O
cm–2,966,164,O,O
),966,164,O,O
.,966,164,O,O
k3sb2i9,967,164,B,B
ha,967,164,O,O
a,967,164,O,O
2d,967,164,O,O
structur,967,164,O,O
",",967,164,O,O
intermedi,967,164,O,O
exciton,967,164,O,O
bind,967,164,O,O
energi,967,164,O,O
(,967,164,O,O
129,967,164,O,O
±,967,164,O,O
9,967,164,O,O
mev,967,164,O,O
),967,164,O,O
",",967,164,O,O
and,967,164,O,O
intermedi,967,164,O,O
photocurr,967,164,O,O
(,967,164,O,O
0.41,967,164,O,O
ma,967,164,O,O
cm–2,967,164,O,O
),967,164,O,O
.,967,164,O,O
despit,968,164,O,O
remark,968,164,O,O
long,968,164,O,O
lifetim,968,164,O,O
in,968,164,O,O
all,968,164,O,O
compound,968,164,O,O
(,968,164,O,O
54,968,164,O,O
",",968,164,O,O
9,968,164,O,O
",",968,164,O,O
and,968,164,O,O
30,968,164,O,O
ns,968,164,O,O
for,968,164,O,O
cs-,968,164,O,O
",",968,164,O,O
rb-,968,164,O,O
",",968,164,O,O
and,968,164,O,O
k-base,968,164,O,O
materi,968,164,O,O
",",968,164,O,O
respect,968,164,O,O
),968,164,O,O
",",968,164,O,O
low,968,164,O,O
photocurr,968,164,O,O
limit,968,164,O,O
perform,968,164,O,O
of,968,164,O,O
all,968,164,O,O
devic,968,164,O,O
.,968,164,O,O
we,969,164,O,O
conclud,969,164,O,O
that,969,164,O,O
carrier,969,164,O,O
collect,969,164,O,O
is,969,164,O,O
limit,969,164,O,O
by,969,164,O,O
larg,969,164,O,O
exciton,969,164,O,O
bind,969,164,O,O
energi,969,164,O,O
(,969,164,O,O
experiment,969,164,O,O
observ,969,164,O,O
),969,164,O,O
and,969,164,O,O
larg,969,164,O,O
carrier,969,164,O,O
effect,969,164,O,O
mass,969,164,O,O
(,969,164,O,O
calcul,969,164,O,O
from,969,164,O,O
densiti,969,164,O,O
function,969,164,O,O
theori,969,164,O,O
),969,164,O,O
.,969,164,O,O
the,970,164,O,O
highest,970,164,O,O
photocurr,970,164,O,O
and,970,164,O,O
effici,970,164,O,O
(,970,164,O,O
0.76,970,164,O,O
%,970,164,O,O
),970,164,O,O
were,970,164,O,O
observ,970,164,O,O
in,970,164,O,O
the,970,164,O,O
rb-base,970,164,O,O
compound,970,164,O,O
with,970,164,O,O
a,970,164,O,O
direct,970,164,O,O
bandgap,970,164,O,O
",",970,164,O,O
rel,970,164,O,O
lower,970,164,O,O
exciton,970,164,O,O
bind,970,164,O,O
energi,970,164,O,O
",",970,164,O,O
and,970,164,O,O
lower,970,164,O,O
calcul,970,164,O,O
electron,970,164,O,O
effect,970,164,O,O
mass,970,164,O,O
.,970,164,O,O
to,971,164,O,O
reliabl,971,164,O,O
screen,971,164,O,O
for,971,164,O,O
candid,971,164,O,O
lead-fre,971,164,O,O
photovolta,971,164,O,O
absorb,971,164,O,O
",",971,164,O,O
we,971,164,O,O
advis,971,164,O,O
that,971,164,O,O
faster,971,164,O,O
and,971,164,O,O
more,971,164,O,O
accur,971,164,O,O
comput,971,164,O,O
tool,971,164,O,O
are,971,164,O,O
need,971,164,O,O
to,971,164,O,O
calcul,971,164,O,O
exciton,971,164,O,O
bind,971,164,O,O
energi,971,164,O,O
and,971,164,O,O
effect,971,164,O,O
mass,971,164,O,O
.,971,164,O,O
we,972,165,O,O
demonstr,972,165,O,O
a,972,165,O,O
novel,972,165,O,O
one-step,972,165,O,O
solut,972,165,O,O
approach,972,165,O,O
to,972,165,O,O
prepar,972,165,I,O
perovskit,972,165,B,O
ch3nh3pbi3,972,165,B,O
film,972,165,O,O
by,972,165,O,O
ad,972,165,I,O
ch3nh3cl,972,165,B,O
(,972,165,O,O
or,972,165,O,O
macl,972,165,O,O
),972,165,O,O
to,972,165,O,O
the,972,165,O,O
standard,972,165,O,O
ch3nh3pbi3,972,165,B,O
precursor,972,165,O,O
(,972,165,O,O
equimolar,972,165,O,O
mixtur,972,165,O,O
of,972,165,O,O
ch3nh3i,972,165,B,O
and,972,165,O,O
pbi2,972,165,O,O
),972,165,O,O
solut,972,165,O,O
.,972,165,O,O
the,973,165,O,O
use,973,165,O,O
of,973,165,O,O
macl,973,165,O,O
strongli,973,165,O,O
affect,973,165,O,O
the,973,165,O,O
crystal,973,165,O,O
process,973,165,I,O
of,973,165,O,O
form,973,165,O,O
pure,973,165,O,O
ch3nh3pbi3,973,165,B,O
",",973,165,O,O
lead,973,165,O,O
not,973,165,O,O
onli,973,165,O,O
to,973,165,O,O
enhanc,973,165,O,O
absorpt,973,165,O,O
of,973,165,O,O
ch3nh3pbi3,973,165,B,O
but,973,165,O,O
also,973,165,O,O
to,973,165,O,O
significantli,973,165,O,O
improv,973,165,I,O
coverag,973,165,O,O
of,973,165,O,O
ch3nh3pbi3,973,165,B,O
on,973,165,O,O
a,973,165,O,O
planar,973,165,O,O
substrat,973,165,O,O
.,973,165,O,O
compar,974,165,O,O
to,974,165,O,O
the,974,165,O,O
standard,974,165,O,O
one-step,974,165,O,O
solut,974,165,O,O
approach,974,165,O,O
for,974,165,O,O
ch3nh3pbi3,974,165,B,O
",",974,165,O,O
use,974,165,O,O
macl,974,165,O,O
improv,974,165,I,O
the,974,165,O,O
perform,974,165,O,O
of,974,165,O,O
ch3nh3pbi3,974,165,B,O
solar,974,165,O,O
cell,974,165,O,O
from,974,165,O,O
about,974,165,O,O
2,974,165,O,O
%,974,165,O,O
to,974,165,O,O
12,974,165,O,O
%,974,165,O,O
for,974,165,O,O
the,974,165,O,O
planar,974,165,O,O
cell,974,165,O,O
structur,974,165,O,O
and,974,165,O,O
from,974,165,O,O
about,974,165,O,O
8,974,165,O,O
%,974,165,O,O
to,974,165,O,O
10,974,165,O,O
%,974,165,O,O
for,974,165,O,O
the,974,165,O,O
mesostructur,974,165,O,O
devic,974,165,O,O
architectur,974,165,O,O
.,974,165,O,O
although,975,165,O,O
we,975,165,O,O
find,975,165,O,O
no,975,165,O,O
signific,975,165,O,O
effect,975,165,O,O
of,975,165,O,O
use,975,165,O,O
macl,975,165,O,O
on,975,165,O,O
charg,975,165,O,O
transport,975,165,O,O
and,975,165,O,O
recombin,975,165,O,O
in,975,165,O,O
mesostructur,975,165,O,O
perovskit,975,165,B,O
cell,975,165,O,O
",",975,165,O,O
the,975,165,O,O
recombin,975,165,O,O
resist,975,165,O,O
for,975,165,O,O
planar,975,165,O,O
cell,975,165,O,O
increas,975,165,O,O
by,975,165,O,O
1–2,975,165,O,O
order,975,165,O,O
of,975,165,O,O
magnitud,975,165,O,O
by,975,165,O,O
use,975,165,O,O
macl,975,165,O,O
.,975,165,O,O
these,976,165,O,O
result,976,165,O,O
suggest,976,165,O,O
that,976,165,O,O
thi,976,165,O,O
new,976,165,O,O
one-step,976,165,O,O
solut,976,165,O,O
approach,976,165,O,O
is,976,165,O,O
promis,976,165,O,O
for,976,165,O,O
control,976,165,O,O
ch3nh3pbi3,976,165,B,O
growth,976,165,O,O
to,976,165,O,O
achiev,976,165,O,O
high-perform,976,165,O,O
perovskit,976,165,B,O
solar,976,165,O,O
cell,976,165,O,O
.,976,165,O,O
methylammonium,977,166,O,O
bismuth,977,166,O,O
iodid,977,166,O,O
(,977,166,O,O
(,977,166,O,O
ch3nh3,977,166,B,B
),977,166,O,O
3bi2i9,977,166,B,B
",",977,166,O,O
mbi,977,166,O,O
),977,166,O,O
is,977,166,O,O
a,977,166,O,O
promis,977,166,O,O
altern,977,166,O,O
to,977,166,O,O
perovskit,977,166,B,B
solar,977,166,O,O
cell,977,166,O,O
(,977,166,O,O
psc,977,166,O,O
),977,166,O,O
due,977,166,O,O
to,977,166,O,O
it,977,166,O,O
air,977,166,O,O
stabil,977,166,O,O
and,977,166,O,O
low-tox,977,166,O,O
.,977,166,O,O
herein,978,166,O,O
",",978,166,O,O
a,978,166,O,O
two-stag,978,166,O,O
electric-field-assist,978,166,O,O
reactiv,978,166,O,O
deposit,978,166,O,O
method,978,166,O,O
ha,978,166,O,O
been,978,166,O,O
introduc,978,166,O,O
to,978,166,O,O
prepar,978,166,I,I
mbi,978,166,O,O
film,978,166,O,O
for,978,166,O,O
the,978,166,O,O
first,978,166,O,O
time,978,166,O,O
.,978,166,O,O
psc,979,166,O,O
base,979,166,O,O
on,979,166,O,O
mbi,979,166,O,O
film,979,166,O,O
were,979,166,O,O
fabric,979,166,I,I
and,979,166,O,O
character,979,166,O,O
.,979,166,O,O
the,980,166,O,O
influenc,980,166,O,O
of,980,166,O,O
electr,980,166,O,O
paramet,980,166,O,O
(,980,166,O,O
appli,980,166,O,O
voltag,980,166,O,O
mode,980,166,O,O
",",980,166,O,O
puls,980,166,O,O
and,980,166,O,O
time,980,166,O,O
",",980,166,O,O
etc,980,166,O,O
.,980,166,O,O
),980,166,O,O
on,981,166,O,O
the,981,166,O,O
morpholog,981,166,O,O
and,981,166,O,O
crystal,981,166,O,O
structur,981,166,O,O
of,981,166,O,O
mbi,981,166,O,O
film,981,166,O,O
correl,981,166,O,O
with,981,166,O,O
the,981,166,O,O
photovolta,981,166,O,O
perform,981,166,O,O
of,981,166,O,O
psc,981,166,O,O
have,981,166,O,O
also,981,166,O,O
been,981,166,O,O
investig,981,166,O,O
systemat,981,166,O,O
in,981,166,O,O
detail,981,166,O,O
.,981,166,O,O
through,982,166,O,O
adjust,982,166,O,O
the,982,166,O,O
voltag,982,166,O,O
mode,982,166,O,O
",",982,166,O,O
crystal,982,166,O,O
growth,982,166,O,O
can,982,166,O,O
be,982,166,O,O
complet,982,166,O,O
control,982,166,O,O
",",982,166,O,O
lead,982,166,O,O
to,982,166,O,O
a,982,166,O,O
compact,982,166,O,O
mbi,982,166,O,O
film,982,166,O,O
with,982,166,O,O
larg,982,166,O,O
grain,982,166,O,O
size,982,166,O,O
.,982,166,O,O
moreov,983,166,O,O
",",983,166,O,O
the,983,166,O,O
mbi,983,166,O,O
film,983,166,O,O
prepar,983,166,I,I
by,983,166,O,O
electrochem,983,166,O,O
deposit,983,166,O,O
requir,983,166,O,O
no,983,166,O,O
anneal,983,166,O,O
.,983,166,O,O
