text,sentence_idx,abstract_idx,label
and,863,145,O
the,863,145,O
pedot-rich,863,145,O
domain,863,145,O
tend,863,145,O
to,863,145,O
gather,863,145,O
into,863,145,O
larger,863,145,O
particl,863,145,O
with,863,145,O
better,863,145,O
interchain,863,145,O
charg,863,145,O
transfer,863,145,O
insid,863,145,O
the,863,145,O
film,863,145,O
.,863,145,O
consequ,864,145,O
",",864,145,O
the,864,145,O
modifi,864,145,O
pedot,864,145,O
:,864,145,O
pss,864,145,O
htl,864,145,O
show,864,145,O
enhanc,864,145,O
conduct,864,145,O
and,864,145,O
light,864,145,O
transmitt,864,145,O
as,864,145,O
well,864,145,O
as,864,145,O
more,864,145,O
favor,864,145,O
work,864,145,O
function,864,145,O
",",864,145,O
end,864,145,O
up,864,145,O
with,864,145,O
the,864,145,O
increas,864,145,O
short-circuit,864,145,O
current,864,145,O
densiti,864,145,O
(,864,145,O
jsc,864,145,O
),864,145,O
and,864,145,O
open-circuit,864,145,O
voltag,864,145,O
(,864,145,O
voc,864,145,O
),864,145,O
of,864,145,O
the,864,145,O
devic,864,145,O
.,864,145,O
final,865,145,O
",",865,145,O
psc,865,145,O
with,865,145,O
nafion-modifi,865,145,O
htl,865,145,O
achiev,865,145,O
the,865,145,O
best,865,145,O
power,865,145,O
convers,865,145,O
effici,865,145,O
of,865,145,O
16.72,865,145,O
%,865,145,O
",",865,145,O
with,865,145,O
23.76,865,145,B
%,865,145,O
improv,865,145,I
compar,865,145,O
with,865,145,O
pedot,865,145,O
:,865,145,O
pss-onli,865,145,O
devic,865,145,O
(,865,145,O
13.51,865,145,B
%,865,145,O
),865,145,O
.,865,145,O
most,866,145,O
importantli,866,145,O
",",866,145,O
the,866,145,O
devic,866,145,O
stabil,866,145,O
is,866,145,O
obvious,866,145,O
enhanc,866,145,O
becaus,866,145,O
of,866,145,O
the,866,145,O
hydrophob,866,145,O
and,866,145,O
chemic,866,145,O
and,866,145,O
mechan,866,145,O
stabil,866,145,O
of,866,145,O
the,866,145,O
nafion,866,145,O
polym,866,145,O
that,866,145,O
is,866,145,O
enrich,866,145,O
on,866,145,O
the,866,145,O
surfac,866,145,O
of,866,145,O
the,866,145,O
pedot,866,145,O
:,866,145,O
pss,866,145,O
film,866,145,O
high,867,146,O
effici,867,146,O
and,867,146,O
long-term,867,146,O
stabil,867,146,O
are,867,146,O
vital,867,146,O
for,867,146,O
further,867,146,O
develop,867,146,O
of,867,146,O
perovskit,867,146,B
solar,867,146,O
cell,867,146,O
(,867,146,O
psc,867,146,O
),867,146,O
.,867,146,O
psc,868,146,O
base,868,146,O
on,868,146,O
cesium,868,146,O
lead,868,146,O
halid,868,146,O
perovskit,868,146,B
exhibit,868,146,O
better,868,146,O
stabil,868,146,O
but,868,146,O
lower,868,146,O
power,868,146,O
convers,868,146,O
effici,868,146,O
(,868,146,O
pce,868,146,O
),868,146,O
",",868,146,O
compar,868,146,O
with,868,146,O
organic-inorgan,868,146,O
hybrid,868,146,O
perovskit,868,146,B
.,868,146,O
lower,869,146,O
pce,869,146,O
is,869,146,O
like,869,146,O
associ,869,146,O
with,869,146,O
trap,869,146,O
defect,869,146,O
",",869,146,O
overgrowth,869,146,O
of,869,146,O
partial,869,146,O
crystal,869,146,O
and,869,146,O
irrevers,869,146,O
phase,869,146,O
transit,869,146,O
in,869,146,O
the,869,146,O
film,869,146,O
.,869,146,O
here,870,146,O
we,870,146,O
introduc,870,146,O
a,870,146,O
strategi,870,146,O
to,870,146,O
fabric,870,146,I
high-effici,870,146,O
cspbbr3-base,870,146,B
psc,870,146,O
by,870,146,O
control,870,146,O
the,870,146,O
ratio,870,146,O
of,870,146,O
csbr,870,146,O
and,870,146,O
pbbr2,870,146,O
to,870,146,O
form,870,146,O
the,870,146,O
perovskit,870,146,B
deriv,870,146,O
phase,870,146,O
(,870,146,O
cspb2br5/cs4pbbr6,870,146,O
),870,146,O
via,870,146,O
a,870,146,O
vapor,870,146,O
growth,870,146,O
method,870,146,O
.,870,146,O
follow,871,146,O
post-ann,871,146,O
",",871,146,O
the,871,146,O
perovskit,871,146,B
deriv,871,146,O
phase,871,146,O
as,871,146,O
nucleat,871,146,O
site,871,146,O
transform,871,146,O
to,871,146,O
the,871,146,O
pure,871,146,O
cspbbr3,871,146,B
phase,871,146,O
accompani,871,146,O
by,871,146,O
crystal,871,146,O
rearrang,871,146,O
and,871,146,O
retard,871,146,O
rapid,871,146,O
recrystal,871,146,O
of,871,146,O
perovskit,871,146,B
grain,871,146,O
.,871,146,O
thi,872,146,O
growth,872,146,O
procedur,872,146,O
induc,872,146,O
by,872,146,O
phase,872,146,O
transit,872,146,O
not,872,146,O
onli,872,146,O
make,872,146,O
the,872,146,O
grain,872,146,O
size,872,146,O
of,872,146,O
perovskit,872,146,B
film,872,146,O
more,872,146,O
uniform,872,146,O
",",872,146,O
but,872,146,O
also,872,146,O
lower,872,146,O
the,872,146,O
surfac,872,146,O
potenti,872,146,O
barrier,872,146,O
that,872,146,O
existsbetween,872,146,O
the,872,146,O
crystal,872,146,O
and,872,146,O
grain,872,146,O
boundari,872,146,O
.,872,146,O
owe,873,146,O
to,873,146,O
the,873,146,O
improv,873,146,I
film,873,146,O
qualiti,873,146,O
",",873,146,O
a,873,146,O
pce,873,146,O
of,873,146,O
10.91,873,146,O
%,873,146,O
wa,873,146,O
achiev,873,146,O
for,873,146,O
n-i-p,873,146,O
structur,873,146,O
psc,873,146,O
with,873,146,O
silver,873,146,O
electrod,873,146,O
",",873,146,O
and,873,146,O
a,873,146,O
pce,873,146,O
of,873,146,O
9.86,873,146,O
%,873,146,O
for,873,146,O
hole-transport-layer-fre,873,146,O
devic,873,146,O
with,873,146,O
carbon,873,146,O
electrod,873,146,O
.,873,146,O
moreov,874,146,O
",",874,146,O
the,874,146,O
carbon,874,146,O
electrode-bas,874,146,O
devic,874,146,O
exhibit,874,146,O
excel,874,146,O
long-term,874,146,O
stabil,874,146,O
and,874,146,O
retain,874,146,O
80,874,146,O
%,874,146,O
of,874,146,O
the,874,146,O
initi,874,146,O
effici,874,146,O
in,874,146,O
ambient,874,146,O
air,874,146,O
for,874,146,O
more,874,146,O
than,874,146,O
2000,874,146,O
h,874,146,O
without,874,146,O
ani,874,146,O
encapsul,874,146,O
.,874,146,O
organometal-halid,875,147,O
perovskit,875,147,B
continu,875,147,O
to,875,147,O
attract,875,147,O
a,875,147,O
larg,875,147,O
number,875,147,O
of,875,147,O
solar,875,147,O
enthusiast,875,147,O
due,875,147,O
to,875,147,O
their,875,147,O
intrins,875,147,O
properti,875,147,O
as,875,147,O
promis,875,147,O
solar,875,147,O
absorb,875,147,O
with,875,147,O
rel,875,147,O
low,875,147,O
process,875,147,I
cost,875,147,O
.,875,147,O
howev,876,147,O
",",876,147,O
commerci,876,147,O
of,876,147,O
perovskit,876,147,B
solar,876,147,O
cell,876,147,O
remain,876,147,O
distant,876,147,O
",",876,147,O
especi,876,147,O
in,876,147,O
the,876,147,O
planar,876,147,O
perovskit,876,147,B
configur,876,147,O
",",876,147,O
becaus,876,147,O
of,876,147,O
variou,876,147,O
problem,876,147,O
such,876,147,O
as,876,147,O
inconsist,876,147,O
",",876,147,O
poor,876,147,O
environment,876,147,O
stabil,876,147,O
",",876,147,O
and,876,147,O
small-scal,876,147,O
product,876,147,O
.,876,147,O
in,877,147,O
thi,877,147,O
studi,877,147,O
",",877,147,O
we,877,147,O
present,877,147,O
the,877,147,O
use,877,147,O
of,877,147,O
complimentari,877,147,O
electron,877,147,O
transport,877,147,O
layer,877,147,O
(,877,147,O
etl,877,147,O
),877,147,O
as,877,147,O
a,877,147,O
highli,877,147,O
effect,877,147,O
approach,877,147,O
to,877,147,O
cover,877,147,O
the,877,147,O
weak,877,147,O
of,877,147,O
individu,877,147,O
etl,877,147,O
while,877,147,O
boost,877,147,O
the,877,147,O
strength,877,147,O
of,877,147,O
variou,877,147,O
etl,877,147,O
composit,877,147,O
.,877,147,O
heterogen,878,147,O
aito/sno2,878,147,O
etl,878,147,O
base,878,147,O
devic,878,147,O
demonstr,878,147,O
paramount,878,147,O
effici,878,147,O
of,878,147,O
18.90,878,147,O
%,878,147,O
and,878,147,O
exhibit,878,147,O
superior,878,147,O
stabil,878,147,O
maintain,878,147,O
93,878,147,O
%,878,147,O
of,878,147,O
it,878,147,O
initi,878,147,O
effici,878,147,O
after,878,147,O
25,878,147,O
day,878,147,O
in,878,147,O
the,878,147,O
absenc,878,147,O
of,878,147,O
encapsul,878,147,O
at,878,147,O
rel,878,147,O
humid,878,147,O
of,878,147,O
30–40,878,147,B
%,878,147,O
.,878,147,O
furthermor,879,147,O
",",879,147,O
the,879,147,O
simpl,879,147,O
addit,879,147,O
of,879,147,O
a,879,147,O
consist,879,147,O
aito,879,147,O
layer,879,147,O
allow,879,147,O
improv,879,147,I
in,879,147,O
reproduc,879,147,O
",",879,147,O
while,879,147,O
the,879,147,O
simpl,879,147,O
addit,879,147,O
of,879,147,O
a,879,147,O
sno2,879,147,O
layer,879,147,O
exhibit,879,147,O
signific,879,147,O
enhanc,879,147,O
in,879,147,O
electron,879,147,O
mobil,879,147,O
and,879,147,O
reduct,879,147,O
in,879,147,O
recombin,879,147,O
site,879,147,O
at,879,147,O
the,879,147,O
aito/perovskit,879,147,B
interfac,879,147,O
.,879,147,O
in,880,147,O
essenc,880,147,O
",",880,147,O
our,880,147,O
result,880,147,O
suggest,880,147,O
the,880,147,O
use,880,147,O
of,880,147,O
compat,880,147,O
heterogen,880,147,O
etl,880,147,O
as,880,147,O
an,880,147,O
appeal,880,147,O
method,880,147,O
to,880,147,O
provid,880,147,O
synergist,880,147,O
enhanc,880,147,O
in,880,147,O
variou,880,147,O
photovolta,880,147,O
paramet,880,147,O
",",880,147,O
devic,880,147,O
stabil,880,147,O
",",880,147,O
and,880,147,O
also,880,147,O
devic,880,147,O
reproduc,880,147,O
of,880,147,O
planar,880,147,O
perovskit,880,147,B
devic,880,147,O
.,880,147,O
for,881,148,O
commerci,881,148,O
of,881,148,O
perovskit,881,148,B
solar,881,148,O
cell,881,148,O
(,881,148,O
psc,881,148,O
),881,148,O
",",881,148,O
the,881,148,O
devic,881,148,O
stabil,881,148,O
issu,881,148,O
attribut,881,148,O
to,881,148,O
degrad,881,148,O
of,881,148,O
perovskit,881,148,B
materi,881,148,O
",",881,148,O
photo,881,148,O
and,881,148,O
thermal,881,148,O
instabl,881,148,O
",",881,148,O
and,881,148,O
photocurr,881,148,O
density-voltag,881,148,O
(,881,148,O
j-v,881,148,O
),881,148,O
hysteresi,881,148,O
behavior,881,148,O
should,881,148,O
be,881,148,O
solv,881,148,O
.,881,148,O
furthermor,882,148,O
",",882,148,O
most,882,148,O
of,882,148,O
present,882,148,O
high,882,148,O
effici,882,148,O
psc,882,148,O
util,882,148,O
an,882,148,O
antisolvent-strategi,882,148,O
to,882,148,O
assist,882,148,O
perovskit,882,148,B
crystal,882,148,O
growth,882,148,O
with,882,148,O
larg,882,148,O
grain-siz,882,148,O
and,882,148,O
excel,882,148,O
coverag,882,148,O
.,882,148,O
to,883,148,O
solv,883,148,O
such,883,148,O
issu,883,148,O
",",883,148,O
we,883,148,O
develop,883,148,O
fully-ambient-air,883,148,O
and,883,148,O
antisolvent-fre,883,148,O
process,883,148,I
for,883,148,O
the,883,148,O
fabric,883,148,I
of,883,148,O
psc,883,148,O
with,883,148,O
perovskite-bas,883,148,B
composit,883,148,O
(,883,148,O
i.e.,883,148,O
",",883,148,O
mapbi3-xclx-cu,883,148,B
:,883,148,O
nio,883,148,O
",",883,148,O
mapbi3-xclx-cu,883,148,B
:,883,148,O
nio-carbon-graphit,883,148,O
and,883,148,O
mapbi3-xclx-al2o3,883,148,B
),883,148,O
.,883,148,O
such,884,148,O
perovskit,884,148,B
composit,884,148,O
base,884,148,O
cell,884,148,O
with,884,148,O
interfac,884,148,O
engin,884,148,O
yield,884,148,O
high,884,148,O
power-conversion-effici,884,148,O
(,884,148,O
pce,884,148,O
),884,148,O
of,884,148,O
18.6,884,148,O
%,884,148,O
and,884,148,O
fill,884,148,O
factor,884,148,O
(,884,148,O
ff,884,148,O
),884,148,O
of,884,148,O
78.3,884,148,B
%,884,148,O
with,884,148,O
excel,884,148,O
reproduc,884,148,O
.,884,148,O
more,885,148,O
importantli,885,148,O
",",885,148,O
the,885,148,O
target,885,148,O
cell,885,148,O
show,885,148,O
hysteresis-fre,885,148,O
behavior,885,148,O
and,885,148,O
dramat,885,148,O
enhanc,885,148,O
in,885,148,O
air-,885,148,O
",",885,148,O
photo-,885,148,O
and,885,148,O
thermal-st,885,148,O
.,885,148,O
compar,886,148,O
to,886,148,O
the,886,148,O
pristin,886,148,O
cell,886,148,O
",",886,148,O
the,886,148,O
target,886,148,O
devic,886,148,O
show,886,148,O
remark,886,148,O
long-term,886,148,O
stabil,886,148,O
with,886,148,O
retain,886,148,O
almost,886,148,O
100,886,148,O
%,886,148,O
of,886,148,O
the,886,148,O
initi,886,148,O
valu,886,148,O
of,886,148,O
voc,886,148,O
and,886,148,O
jsc,886,148,O
",",886,148,O
and,886,148,O
~94,886,148,O
%,886,148,O
of,886,148,O
ff,886,148,O
and,886,148,O
pce,886,148,O
over,886,148,O
280,886,148,O
day,886,148,O
.,886,148,O
electrochem,887,149,O
benzyl,887,149,O
of,887,149,O
[,887,149,O
60,887,149,O
],887,149,O
fullerene-fus,887,149,O
lacton,887,149,O
with,887,149,O
differ,887,149,O
motif,887,149,O
unexpectedli,887,149,O
afford,887,149,O
three,887,149,O
type,887,149,O
of,887,149,O
ring-open,887,149,O
benzyl,887,149,O
adduct,887,149,O
under,887,149,O
differ,887,149,O
condit,887,149,O
.,887,149,O
both,888,149,O
[,888,149,O
60,888,149,O
],888,149,O
fullerene-fus,888,149,O
δ-,888,149,O
and,888,149,O
γ-lacton,888,149,O
can,888,149,O
be,888,149,O
benzyl,888,149,O
to,888,149,O
gener,888,149,O
ring-open,888,149,O
mono-,888,149,O
and,888,149,O
bis-benzyl,888,149,O
adduct,888,149,O
in,888,149,O
good,888,149,O
yield,888,149,O
.,888,149,O
in,889,149,O
addit,889,149,O
",",889,149,O
repres,889,149,O
fulleren,889,149,O
product,889,149,O
have,889,149,O
been,889,149,O
appli,889,149,O
as,889,149,O
effici,889,149,O
electron-transport,889,149,O
materi,889,149,O
in,889,149,O
perovskit,889,149,B
solar,889,149,O
cell,889,149,O
.,889,149,O
two,890,150,O
monom,890,150,O
",",890,150,O
m,890,150,O
:,890,150,O
oo,890,150,O
and,890,150,O
m,890,150,O
:,890,150,O
on,890,150,O
",",890,150,O
and,890,150,O
their,890,150,O
correspond,890,150,O
polym,890,150,O
",",890,150,O
p,890,150,O
:,890,150,O
oo,890,150,O
and,890,150,O
p,890,150,O
:,890,150,O
on,890,150,O
",",890,150,O
were,890,150,O
prepar,890,150,I
from,890,150,O
styren,890,150,O
deriv,890,150,O
n,890,150,O
",",890,150,O
n-diphenyl-4-vinyl-anilin,890,150,O
with,890,150,O
differ,890,150,O
substitu,890,150,O
(,890,150,O
–och3,890,150,B
and,890,150,O
–n,890,150,O
(,890,150,O
ch3,890,150,O
),890,150,O
2,890,150,O
),890,150,O
in,890,150,O
the,890,150,O
n-phenyl,890,150,O
para,890,150,O
posit,890,150,O
.,890,150,O
the,891,150,O
polym,891,150,O
were,891,150,O
synthesis,891,150,O
and,891,150,O
fulli,891,150,O
characteris,891,150,O
to,891,150,O
studi,891,150,O
their,891,150,O
function,891,150,O
as,891,150,O
hole,891,150,O
transport,891,150,O
materi,891,150,O
(,891,150,O
htm,891,150,O
),891,150,O
in,891,150,O
perovskit,891,150,B
solar,891,150,O
cell,891,150,O
(,891,150,O
psc,891,150,O
),891,150,O
.,891,150,O
the,892,150,O
thermal,892,150,O
",",892,150,O
optic,892,150,O
and,892,150,O
electrochem,892,150,O
properti,892,150,O
and,892,150,O
perform,892,150,O
of,892,150,O
these,892,150,O
monom,892,150,O
and,892,150,O
polym,892,150,O
as,892,150,O
htm,892,150,O
in,892,150,O
psc,892,150,O
were,892,150,O
compar,892,150,O
in,892,150,O
term,892,150,O
of,892,150,O
their,892,150,O
structur,892,150,O
.,892,150,O
the,893,150,O
polym,893,150,O
form,893,150,O
more,893,150,O
stabl,893,150,O
amorph,893,150,O
glassi,893,150,O
state,893,150,O
and,893,150,O
show,893,150,O
higher,893,150,O
thermal,893,150,O
stabil,893,150,O
than,893,150,O
the,893,150,O
monom,893,150,O
.,893,150,O
the,894,150,O
differ,894,150,O
substitu,894,150,O
in,894,150,O
the,894,150,O
para,894,150,O
posit,894,150,O
influenc,894,150,O
the,894,150,O
highest,894,150,O
occupi,894,150,O
molecular,894,150,O
orbit,894,150,O
(,894,150,O
homo,894,150,O
),894,150,O
level,894,150,O
",",894,150,O
alter,894,150,O
the,894,150,O
oxid,894,150,O
potenti,894,150,O
.,894,150,O
both,895,150,O
monom,895,150,O
and,895,150,O
polym,895,150,O
were,895,150,O
employ,895,150,O
as,895,150,O
htm,895,150,O
in,895,150,O
perovskit,895,150,B
solar,895,150,O
cell,895,150,O
with,895,150,O
a,895,150,O
devic,895,150,O
configur,895,150,O
fto/bl-tio2/mp-tio2/ch3nh3pbi3/htm/au,895,150,B
result,895,150,O
in,895,150,O
power,895,150,O
convers,895,150,O
effici,895,150,O
of,895,150,O
7.48,895,150,O
%,895,150,O
for,895,150,O
m,895,150,O
:,895,150,O
oo,895,150,O
",",895,150,O
5.14,895,150,O
%,895,150,O
for,895,150,O
p,895,150,O
:,895,150,O
oo,895,150,O
",",895,150,O
5.28,895,150,O
%,895,150,O
for,895,150,O
p,895,150,O
:,895,150,O
on,895,150,O
and,895,150,O
3.52,895,150,B
%,895,150,O
for,895,150,O
m,895,150,O
:,895,150,O
on,895,150,O
.,895,150,O
although,896,150,O
show,896,150,O
compar,896,150,O
low,896,150,O
effici,896,150,O
",",896,150,O
the,896,150,O
polym,896,150,O
show,896,150,O
much,896,150,O
superior,896,150,O
reproduc,896,150,O
in,896,150,O
comparison,896,150,O
with,896,150,O
spiro-ometad,896,150,O
or,896,150,O
the,896,150,O
monom,896,150,O
",",896,150,O
suggest,896,150,O
further,896,150,O
optimis,896,150,O
of,896,150,O
polymer,896,150,O
htm,896,150,O
with,896,150,O
redox,896,150,O
side,896,150,O
group,896,150,O
is,896,150,O
warrant,896,150,O
.,896,150,O
2d,897,151,O
perovskit,897,151,B
have,897,151,O
attract,897,151,O
extens,897,151,O
attent,897,151,O
due,897,151,O
to,897,151,O
their,897,151,O
excel,897,151,O
stabil,897,151,O
compar,897,151,O
with,897,151,O
3d,897,151,O
perovskit,897,151,B
.,897,151,O
howev,898,151,O
",",898,151,O
the,898,151,O
intrins,898,151,O
hydrophil,898,151,O
of,898,151,O
introduc,898,151,O
alkylammonium,898,151,O
salt,898,151,O
effect,898,151,O
the,898,151,O
humid,898,151,O
stabil,898,151,O
of,898,151,O
2d/3d,898,151,B
perovskit,898,151,B
.,898,151,O
devic,899,151,O
base,899,151,O
on,899,151,O
longer,899,151,O
chain,899,151,O
alkylammonium,899,151,O
salt,899,151,O
show,899,151,O
improv,899,151,I
in,899,151,O
hydrophob,899,151,O
but,899,151,O
lower,899,151,O
effici,899,151,O
due,899,151,O
to,899,151,O
the,899,151,O
poorer,899,151,O
charg,899,151,O
transport,899,151,O
among,899,151,O
variou,899,151,O
layer,899,151,O
.,899,151,O
to,900,151,O
solv,900,151,O
thi,900,151,O
issu,900,151,O
",",900,151,O
two,900,151,O
hydrophob,900,151,O
short-chain,900,151,O
alkylammonium,900,151,O
salt,900,151,O
with,900,151,O
halogen,900,151,O
function,900,151,O
group,900,151,O
(,900,151,O
2-chloroethylamin,900,151,O
",",900,151,O
cea+,900,151,O
and,900,151,O
2-bromoethylamin,900,151,O
",",900,151,O
bea+,900,151,O
),900,151,O
are,900,151,O
introduc,900,151,O
into,900,151,O
(,900,151,O
cs0.1fa0.9,900,151,O
),900,151,O
pb,900,151,O
(,900,151,O
i0.9br0.1,900,151,O
),900,151,O
3,900,151,O
3d,900,151,O
perovskit,900,151,B
to,900,151,O
form,900,151,O
2d/3d,900,151,B
perovskit,900,151,B
structur,900,151,O
",",900,151,O
which,900,151,O
achiev,900,151,O
high-qual,900,151,O
perovskit,900,151,B
film,900,151,O
with,900,151,O
better,900,151,O
crystal,900,151,O
and,900,151,O
morpholog,900,151,O
.,900,151,O
the,901,151,O
optim,901,151,O
2d/3d,901,151,B
perovskit,901,151,B
solar,901,151,O
cell,901,151,O
(,901,151,O
psc,901,151,O
),901,151,O
with,901,151,O
5,901,151,O
%,901,151,O
cea+,901,151,O
display,901,151,O
a,901,151,O
power,901,151,O
convers,901,151,O
effici,901,151,O
(,901,151,O
pce,901,151,O
),901,151,O
as,901,151,O
high,901,151,O
as,901,151,O
20.08,901,151,O
%,901,151,O
under,901,151,O
1,901,151,O
sun,901,151,O
irradi,901,151,O
.,901,151,O
becaus,902,151,O
of,902,151,O
the,902,151,O
notabl,902,151,O
hydrophob,902,151,O
of,902,151,O
alkylammonium,902,151,O
cation,902,151,O
with,902,151,O
halogen,902,151,O
function,902,151,O
group,902,151,O
and,902,151,O
the,902,151,O
form,902,151,O
2d/3d,902,151,B
perovskit,902,151,B
structur,902,151,O
",",902,151,O
the,902,151,O
optim,902,151,O
psc,902,151,O
exhibit,902,151,O
superior,902,151,O
moistur,902,151,O
resist,902,151,O
and,902,151,O
retain,902,151,O
92,902,151,O
%,902,151,O
initi,902,151,O
pce,902,151,O
after,902,151,O
age,902,151,O
at,902,151,O
50,902,151,O
±,902,151,O
5,902,151,O
%,902,151,O
rel,902,151,O
humid,902,151,O
for,902,151,O
2400,902,151,O
h.,902,151,O
thi,902,151,O
work,902,151,O
open,902,151,O
up,902,151,O
a,902,151,O
new,902,151,O
direct,902,151,O
for,902,151,O
the,902,151,O
design,902,151,O
of,902,151,O
new-typ,902,151,O
2d/3d,902,151,B
psc,902,151,O
with,902,151,O
improv,902,151,I
perform,902,151,O
by,902,151,O
employ,902,151,O
proper,902,151,O
alkylammonium,902,151,O
salt,902,151,O
with,902,151,O
differ,902,151,O
function,902,151,O
group,902,151,O
.,902,151,O
organolead,903,152,O
halid,903,152,O
perovskit,903,152,B
such,903,152,O
as,903,152,O
ch3nh3pbx3,903,152,B
(,903,152,O
x,903,152,O
=,903,152,O
i,903,152,O
and,903,152,O
br,903,152,O
),903,152,O
have,903,152,O
attract,903,152,O
consider,903,152,O
attent,903,152,O
sinc,903,152,O
they,903,152,O
were,903,152,O
first,903,152,O
use,903,152,O
in,903,152,O
dye-sensit,903,152,O
solar,903,152,O
cell,903,152,O
in,903,152,O
2009.1,903,152,O
park,903,152,O
et,903,152,O
al.2,903,152,O
conduct,903,152,O
a,903,152,O
pioneer,903,152,O
work,903,152,O
on,903,152,O
solid-st,903,152,O
solar,903,152,O
cell,903,152,O
with,903,152,O
ch3nh3pbi3,903,152,B
perovskit,903,152,B
nanocryst,903,152,O
in,903,152,O
2012,903,152,O
.,903,152,O
in,904,152,O
the,904,152,O
same,904,152,O
year,904,152,O
",",904,152,O
snaith,904,152,O
et,904,152,O
al.3,904,152,B
also,904,152,O
gain,904,152,O
a,904,152,O
breakthrough,904,152,O
achiev,904,152,O
on,904,152,O
solid-st,904,152,O
solar,904,152,O
cell,904,152,O
with,904,152,O
an,904,152,O
insul,904,152,O
al2o3,904,152,B
layer,904,152,O
.,904,152,O
afterward,905,152,O
",",905,152,O
the,905,152,O
power,905,152,O
convers,905,152,O
effici,905,152,O
(,905,152,O
pce,905,152,O
),905,152,O
of,905,152,O
solar,905,152,O
cell,905,152,O
with,905,152,O
ch3nh3pbx3,905,152,B
",",905,152,O
call,905,152,O
perovskit,905,152,B
solar,905,152,O
cell,905,152,O
(,905,152,O
psc,905,152,O
),905,152,O
",",905,152,O
rapidli,905,152,O
increas,905,152,O
to,905,152,O
more,905,152,O
than,905,152,O
22,905,152,O
%,905,152,O
thermal,906,153,O
stimul,906,153,O
current,906,153,O
(,906,153,O
tsc,906,153,O
),906,153,O
measur,906,153,O
are,906,153,O
use,906,153,O
to,906,153,O
character,906,153,O
electron,906,153,O
trap,906,153,O
state,906,153,O
in,906,153,O
methylammonium,906,153,O
lead,906,153,O
iodid,906,153,O
perovsit,906,153,B
solar,906,153,O
cell,906,153,O
.,906,153,O
sever,907,153,O
tsc,907,153,O
peak,907,153,O
were,907,153,O
observ,907,153,O
over,907,153,O
the,907,153,O
temperatur,907,153,O
rang,907,153,O
from,907,153,O
20,907,153,O
k,907,153,O
to,907,153,O
room,907,153,O
temperatur,907,153,O
.,907,153,O
to,908,153,O
elucid,908,153,O
the,908,153,O
origin,908,153,O
of,908,153,O
these,908,153,O
peak,908,153,O
",",908,153,O
devic,908,153,O
with,908,153,O
variou,908,153,O
organ,908,153,O
charg,908,153,O
transport,908,153,O
layer,908,153,O
and,908,153,O
devic,908,153,O
without,908,153,O
transport,908,153,O
layer,908,153,O
were,908,153,O
test,908,153,O
.,908,153,O
two,909,153,O
peak,909,153,O
appear,909,153,O
at,909,153,O
veri,909,153,O
low,909,153,O
temperatur,909,153,O
",",909,153,O
indic,909,153,O
shallow,909,153,O
trap,909,153,O
state,909,153,O
that,909,153,O
are,909,153,O
mainli,909,153,O
attribut,909,153,O
to,909,153,O
the,909,153,O
pcbm/c60,909,153,O
electron,909,153,O
transport,909,153,O
bilay,909,153,O
.,909,153,O
howev,910,153,O
",",910,153,O
two,910,153,O
addit,910,153,O
peak,910,153,O
appear,910,153,O
at,910,153,O
higher,910,153,O
temperatur,910,153,O
",",910,153,O
that,910,153,O
is,910,153,O
",",910,153,O
they,910,153,O
are,910,153,O
deeper,910,153,O
in,910,153,O
energi,910,153,O
",",910,153,O
and,910,153,O
are,910,153,O
assign,910,153,O
to,910,153,O
the,910,153,O
perovskit,910,153,B
layer,910,153,O
.,910,153,O
at,911,153,O
around,911,153,O
t,911,153,O
=,911,153,O
163,911,153,O
k,911,153,O
",",911,153,O
a,911,153,O
sharp,911,153,O
peak,911,153,O
",",911,153,O
also,911,153,O
present,911,153,O
in,911,153,O
the,911,153,O
dark,911,153,O
tsc,911,153,O
measur,911,153,O
",",911,153,O
is,911,153,O
assign,911,153,O
to,911,153,O
the,911,153,O
orthorhombic–tetragon,911,153,O
phase,911,153,O
transit,911,153,O
in,911,153,O
the,911,153,O
perovskit,911,153,B
.,911,153,O
howev,912,153,O
",",912,153,O
a,912,153,O
peak,912,153,O
at,912,153,O
around,912,153,O
t,912,153,O
=,912,153,O
191,912,153,O
k,912,153,O
is,912,153,O
assign,912,153,O
to,912,153,O
trap,912,153,O
state,912,153,O
with,912,153,O
activ,912,153,O
energi,912,153,O
of,912,153,O
around,912,153,O
500,912,153,O
mev,912,153,O
but,912,153,O
with,912,153,O
a,912,153,O
rather,912,153,O
low,912,153,O
concentr,912,153,O
of,912,153,O
1,912,153,O
×,912,153,O
1021,912,153,O
m–3,912,153,O
.,912,153,O
novel,913,154,O
symmetr,913,154,O
oligom,913,154,O
hole,913,154,O
transport,913,154,O
materi,913,154,O
(,913,154,O
htm,913,154,O
),913,154,O
incorpor,913,154,O
"3,4-ethylenedioxythiophen",913,154,B
(,913,154,O
edot,913,154,O
),913,154,O
and,913,154,O
"2,1,3-benzothiadiazol",913,154,B
(,913,154,O
btd,913,154,O
),913,154,O
core,913,154,O
have,913,154,O
been,913,154,O
synthes,913,154,O
and,913,154,O
test,913,154,O
for,913,154,O
high,913,154,O
perform,913,154,O
perovskit,913,154,B
solar,913,154,O
cell,913,154,O
.,913,154,O
a,914,154,O
maximum,914,154,O
energi,914,154,O
convers,914,154,O
effici,914,154,O
of,914,154,O
14.23,914,154,B
%,914,154,O
ha,914,154,O
been,914,154,O
achiev,914,154,O
